Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,purchase_cadence_days,est_annual_orders,est_annual_value,tenure_orders,is_high_tenure,lifetime_value_proxy,promo_dependency_score,is_promo_dependent,is_organic_high_value,satisfaction_score,is_at_risk_dissatisfied,customer_value_score,value_tier,category_role
3740,38,Female,Sunglasses,Accessories,31,Idaho,M,Olive,Fall,4.2,False,Free Shipping,False,False,43,Credit Card,Weekly,7,52.142857142857146,1616.43,43,True,1364,0,False,False,4.2,False,76.6,Gold,Retention Category
3741,42,Female,Pants,Clothing,96,Virginia,M,Silver,Summer,2.6,False,Store Pickup,False,False,26,Debit Card,Bi-Weekly,14,26.071428571428573,2502.86,26,False,2592,0,False,True,2.6,False,61.1,Gold,Entry-Point Category
3742,58,Female,Shirt,Clothing,96,Arizona,M,Purple,Spring,3.2,False,2-Day Shipping,False,False,26,Debit Card,Bi-Weekly,14,26.071428571428573,2502.86,26,False,2592,0,False,True,3.2,False,65.9,Gold,Entry-Point Category
3743,56,Female,Shirt,Clothing,80,Maryland,M,Gray,Fall,4.4,False,Standard,False,False,50,Credit Card,Bi-Weekly,14,26.071428571428573,2085.71,50,True,4080,0,False,True,4.4,False,86.3,Platinum,Entry-Point Category
3744,62,Female,Pants,Clothing,28,Idaho,L,Cyan,Fall,3.6,False,Free Shipping,False,False,36,Debit Card,Quarterly,90,4.055555555555555,113.56,36,False,1036,0,False,False,3.6,False,39.2,Silver,Entry-Point Category
3745,24,Female,Hoodie,Clothing,51,New Jersey,M,Gray,Summer,2.7,False,Next Day Air,False,False,26,Bank Transfer,Fortnightly,14,26.071428571428573,1329.64,26,False,1377,0,False,False,2.7,False,52.0,Silver,Entry-Point Category
3746,60,Female,Socks,Clothing,41,Washington,L,Gold,Spring,4.3,False,Express,False,False,2,Debit Card,Monthly,30,12.166666666666666,498.83,2,False,123,0,False,False,4.3,False,39.4,Silver,Entry-Point Category
3747,53,Female,Coat,Outerwear,99,Idaho,XL,Cyan,Summer,2.6,False,Next Day Air,False,False,49,PayPal,Monthly,30,12.166666666666666,1204.5,49,True,4950,0,False,True,2.6,False,63.9,Gold,Entry-Point Category
3748,26,Female,Sweater,Clothing,53,Rhode Island,L,Olive,Spring,4.3,False,Store Pickup,False,False,32,Bank Transfer,Bi-Weekly,14,26.071428571428573,1381.79,32,False,1749,0,False,False,4.3,False,69.2,Gold,Entry-Point Category
3749,34,Female,Backpack,Accessories,25,Delaware,M,Violet,Fall,3.9,False,2-Day Shipping,False,False,3,Venmo,Annually,365,1.0,25.0,3,False,100,0,False,False,3.9,False,13.2,Bronze,Retention Category
3750,24,Female,Blouse,Clothing,95,Alaska,L,Yellow,Winter,2.9,False,2-Day Shipping,False,False,38,Venmo,Every 3 Months,90,4.055555555555555,385.28,38,True,3705,0,False,True,2.9,False,47.6,Silver,Entry-Point Category
3751,42,Female,Hoodie,Clothing,88,Arizona,M,Gold,Fall,3.1,False,Free Shipping,False,False,5,PayPal,Monthly,30,12.166666666666666,1070.67,5,False,528,0,False,True,3.1,False,39.8,Silver,Entry-Point Category
3752,36,Female,Jewelry,Accessories,97,Alabama,S,Silver,Fall,4.2,False,Free Shipping,False,False,8,Credit Card,Every 3 Months,90,4.055555555555555,393.39,8,False,873,0,False,True,4.2,False,40.9,Silver,Retention Category
3753,24,Female,Coat,Outerwear,81,Washington,L,Pink,Winter,4.1,False,2-Day Shipping,False,False,43,Venmo,Weekly,7,52.142857142857146,4223.57,43,True,3564,0,False,True,4.1,False,86.9,Platinum,Entry-Point Category
3754,39,Female,Sunglasses,Accessories,26,Louisiana,S,Turquoise,Winter,4.2,False,Next Day Air,False,False,22,Bank Transfer,Fortnightly,14,26.071428571428573,677.86,22,False,598,0,False,False,4.2,False,53.4,Silver,Retention Category
3755,46,Female,Shoes,Footwear,41,Nebraska,M,Turquoise,Summer,4.4,False,Express,False,False,10,Cash,Every 3 Months,90,4.055555555555555,166.28,10,False,451,0,False,False,4.4,False,32.6,Silver,Entry-Point Category
3756,64,Female,Skirt,Clothing,93,Pennsylvania,M,Peach,Fall,3.4,False,Free Shipping,False,False,26,Credit Card,Monthly,30,12.166666666666666,1131.5,26,False,2511,0,False,True,3.4,False,55.4,Gold,Entry-Point Category
3757,64,Female,Skirt,Clothing,69,South Carolina,L,Teal,Spring,4.8,False,Express,False,False,42,Debit Card,Bi-Weekly,14,26.071428571428573,1798.93,42,True,2967,0,False,True,4.8,False,82.5,Platinum,Entry-Point Category
3758,61,Female,Skirt,Clothing,44,California,L,Red,Fall,4.5,False,2-Day Shipping,False,False,33,Cash,Weekly,7,52.142857142857146,2294.29,33,False,1496,0,False,False,4.5,False,78.9,Gold,Entry-Point Category
3759,61,Female,Sandals,Footwear,54,Indiana,S,Black,Spring,2.7,False,Store Pickup,False,False,23,Bank Transfer,Quarterly,90,4.055555555555555,219.0,23,False,1296,0,False,False,2.7,False,28.6,Bronze,Entry-Point Category
3760,44,Female,Sneakers,Footwear,61,Missouri,M,Pink,Spring,3.5,False,Store Pickup,False,False,30,Venmo,Quarterly,90,4.055555555555555,247.39,30,False,1891,0,False,True,3.5,False,40.6,Silver,Entry-Point Category
3761,65,Female,Socks,Clothing,80,Connecticut,M,Peach,Fall,3.1,False,Next Day Air,False,False,36,PayPal,Weekly,7,52.142857142857146,4171.43,36,False,2960,0,False,True,3.1,False,74.4,Gold,Entry-Point Category
3762,60,Female,Backpack,Accessories,30,Nevada,M,Green,Summer,2.8,False,Next Day Air,False,False,3,Venmo,Every 3 Months,90,4.055555555555555,121.67,3,False,120,0,False,False,2.8,False,13.2,Bronze,Retention Category
3763,65,Female,Shorts,Clothing,94,New York,L,Green,Fall,2.9,False,Store Pickup,False,False,13,PayPal,Annually,365,1.0,94.0,13,False,1316,0,False,True,2.9,False,18.0,Bronze,Entry-Point Category
3764,27,Female,Shirt,Clothing,24,Oklahoma,XL,Red,Winter,4.5,False,Standard,False,False,38,Cash,Every 3 Months,90,4.055555555555555,97.33,38,True,936,0,False,False,4.5,False,46.6,Silver,Entry-Point Category
3765,36,Female,Socks,Clothing,21,South Dakota,M,Maroon,Fall,3.5,False,Next Day Air,False,False,19,Venmo,Monthly,30,12.166666666666666,255.5,19,False,420,0,False,False,3.5,False,34.2,Silver,Entry-Point Category
3766,22,Female,Jewelry,Accessories,52,Missouri,M,Green,Summer,4.3,False,Standard,False,False,14,Bank Transfer,Bi-Weekly,14,26.071428571428573,1355.71,14,False,780,0,False,False,4.3,False,58.0,Gold,Retention Category
3767,62,Female,Handbag,Accessories,59,Texas,M,Black,Fall,4.9,False,Next Day Air,False,False,43,Debit Card,Annually,365,1.0,59.0,43,True,2596,0,False,False,4.9,False,48.4,Silver,Retention Category
3768,59,Female,Shorts,Clothing,51,New York,XL,Black,Summer,3.1,False,Free Shipping,False,False,10,Bank Transfer,Fortnightly,14,26.071428571428573,1329.64,10,False,561,0,False,False,3.1,False,45.5,Silver,Entry-Point Category
3769,50,Female,Sweater,Clothing,35,Vermont,M,Yellow,Winter,4.0,False,Free Shipping,False,False,34,Bank Transfer,Quarterly,90,4.055555555555555,141.94,34,False,1225,0,False,False,4.0,False,42.8,Silver,Entry-Point Category
3770,51,Female,Gloves,Accessories,87,Arizona,L,Green,Summer,3.6,False,Standard,False,False,31,Venmo,Annually,365,1.0,87.0,31,False,2784,0,False,True,3.6,False,33.6,Silver,Retention Category
3771,23,Female,Pants,Clothing,42,Montana,L,Black,Summer,4.0,False,Store Pickup,False,False,34,Bank Transfer,Weekly,7,52.142857142857146,2190.0,34,False,1470,0,False,False,4.0,False,74.6,Gold,Entry-Point Category
3772,21,Female,T-shirt,Clothing,86,Oklahoma,M,Red,Winter,2.6,False,Express,False,False,28,Venmo,Bi-Weekly,14,26.071428571428573,2242.14,28,False,2494,0,False,True,2.6,False,60.0,Gold,Entry-Point Category
3773,44,Female,Pants,Clothing,26,New Hampshire,L,Yellow,Fall,3.1,False,Next Day Air,False,False,35,Cash,Annually,365,1.0,26.0,35,False,936,0,False,False,3.1,False,26.2,Bronze,Entry-Point Category
3774,25,Female,Sweater,Clothing,60,Wisconsin,M,Violet,Summer,3.5,False,Store Pickup,False,False,41,Cash,Quarterly,90,4.055555555555555,243.33,41,True,2520,0,False,True,3.5,False,47.0,Silver,Entry-Point Category
3775,57,Female,Gloves,Accessories,83,Alaska,S,Cyan,Winter,3.9,False,Standard,False,False,48,PayPal,Fortnightly,14,26.071428571428573,2163.93,48,True,4067,0,False,True,3.9,False,81.7,Platinum,Retention Category
3776,41,Female,Belt,Accessories,63,South Dakota,S,Pink,Spring,2.7,False,2-Day Shipping,False,False,45,Cash,Quarterly,90,4.055555555555555,255.5,45,True,2898,0,False,True,2.7,False,43.4,Silver,Retention Category
3777,19,Female,Sneakers,Footwear,25,Alaska,L,Olive,Spring,4.1,False,Standard,False,False,10,Credit Card,Fortnightly,14,26.071428571428573,651.79,10,False,275,0,False,False,4.1,False,45.0,Silver,Entry-Point Category
3778,43,Female,Shorts,Clothing,65,Utah,M,Maroon,Fall,4.3,False,Express,False,False,9,Cash,Weekly,7,52.142857142857146,3389.29,9,False,650,0,False,True,4.3,False,66.9,Gold,Entry-Point Category
3779,25,Female,Sneakers,Footwear,60,South Dakota,M,Cyan,Fall,2.9,False,Free Shipping,False,False,30,Debit Card,Annually,365,1.0,60.0,30,False,1860,0,False,True,2.9,False,24.6,Bronze,Entry-Point Category
3780,60,Female,Jeans,Clothing,75,California,XL,Lavender,Spring,4.0,False,Express,False,False,45,PayPal,Annually,365,1.0,75.0,45,True,3450,0,False,True,4.0,False,43.7,Silver,Entry-Point Category
3781,54,Female,Sneakers,Footwear,57,Mississippi,L,Yellow,Fall,4.1,False,Free Shipping,False,False,41,Venmo,Quarterly,90,4.055555555555555,231.17,41,True,2394,0,False,False,4.1,False,51.3,Silver,Entry-Point Category
3782,52,Female,Boots,Footwear,99,Tennessee,M,Pink,Winter,3.7,False,Standard,False,False,40,PayPal,Fortnightly,14,26.071428571428573,2581.07,40,True,4059,0,False,True,3.7,False,78.9,Gold,Entry-Point Category
3783,40,Female,Jacket,Outerwear,45,Alabama,L,Orange,Spring,2.8,False,Free Shipping,False,False,42,PayPal,Fortnightly,14,26.071428571428573,1173.21,42,True,1935,0,False,False,2.8,False,60.9,Gold,Entry-Point Category
3784,39,Female,Gloves,Accessories,66,Maine,XL,Orange,Summer,3.2,False,Free Shipping,False,False,17,Debit Card,Fortnightly,14,26.071428571428573,1720.71,17,False,1188,0,False,True,3.2,False,53.6,Silver,Retention Category
3785,54,Female,Socks,Clothing,53,Virginia,M,Violet,Winter,4.5,False,Next Day Air,False,False,4,Venmo,Annually,365,1.0,53.0,4,False,265,0,False,False,4.5,False,21.4,Bronze,Entry-Point Category
3786,64,Female,Jeans,Clothing,94,New Hampshire,L,Lavender,Winter,3.8,False,Standard,False,False,6,Cash,Monthly,30,12.166666666666666,1143.67,6,False,658,0,False,True,3.8,False,46.9,Silver,Entry-Point Category
3787,31,Female,Boots,Footwear,47,Tennessee,L,Yellow,Fall,3.6,False,2-Day Shipping,False,False,22,Venmo,Weekly,7,52.142857142857146,2450.71,22,False,1081,0,False,False,3.6,False,66.3,Gold,Entry-Point Category
3788,37,Female,Blouse,Clothing,80,New York,M,Pink,Fall,3.6,False,2-Day Shipping,False,False,46,PayPal,Every 3 Months,90,4.055555555555555,324.44,46,True,3760,0,False,True,3.6,False,54.8,Silver,Entry-Point Category
3789,43,Female,Hat,Accessories,65,Kansas,XL,Teal,Spring,3.2,False,Next Day Air,False,False,27,Debit Card,Monthly,30,12.166666666666666,790.83,27,False,1820,0,False,True,3.2,False,49.8,Silver,Retention Category
3790,56,Female,Shirt,Clothing,75,North Dakota,M,Magenta,Summer,3.8,False,Express,False,False,18,Bank Transfer,Every 3 Months,90,4.055555555555555,304.17,18,False,1425,0,False,True,3.8,False,38.5,Silver,Entry-Point Category
3791,27,Female,Handbag,Accessories,45,Alaska,XL,Beige,Summer,4.4,False,Standard,False,False,31,Credit Card,Weekly,7,52.142857142857146,2346.43,31,False,1440,0,False,False,4.4,False,77.3,Gold,Retention Category
3792,40,Female,Sunglasses,Accessories,51,Texas,M,Gray,Spring,3.7,False,Store Pickup,False,False,1,Venmo,Weekly,7,52.142857142857146,2659.29,1,False,102,0,False,False,3.7,False,55.8,Gold,Retention Category
3793,43,Female,Scarf,Accessories,58,Massachusetts,S,Turquoise,Summer,2.6,False,Express,False,False,2,PayPal,Fortnightly,14,26.071428571428573,1512.14,2,False,174,0,False,False,2.6,False,38.2,Silver,Retention Category
3794,62,Female,Sunglasses,Accessories,20,Delaware,M,Pink,Fall,4.0,False,Standard,False,False,46,Bank Transfer,Annually,365,1.0,20.0,46,True,940,0,False,False,4.0,False,39.4,Silver,Retention Category
3795,44,Female,Scarf,Accessories,82,South Dakota,M,Violet,Summer,3.6,False,2-Day Shipping,False,False,27,Venmo,Weekly,7,52.142857142857146,4275.71,27,False,2296,0,False,True,3.6,False,73.2,Gold,Retention Category
3796,45,Female,Gloves,Accessories,92,Arkansas,M,Charcoal,Spring,2.5,False,Express,False,False,3,Cash,Weekly,7,52.142857142857146,4797.14,3,False,368,0,False,True,2.5,True,51.1,Silver,Retention Category
3797,40,Female,Shorts,Clothing,81,Utah,M,Lavender,Fall,3.2,False,Free Shipping,False,False,47,Bank Transfer,Quarterly,90,4.055555555555555,328.5,47,True,3888,0,False,True,3.2,False,52.5,Silver,Entry-Point Category
3798,68,Female,Sunglasses,Accessories,44,California,M,Gray,Summer,2.5,False,Next Day Air,False,False,20,Cash,Quarterly,90,4.055555555555555,178.44,20,False,924,0,False,False,2.5,True,24.0,Bronze,Retention Category
3799,63,Female,Jewelry,Accessories,72,Rhode Island,S,Brown,Winter,3.2,False,Next Day Air,False,False,23,Credit Card,Annually,365,1.0,72.0,23,False,1728,0,False,True,3.2,False,23.8,Bronze,Retention Category
3800,60,Female,Jacket,Outerwear,26,Oklahoma,L,Violet,Winter,2.6,False,Store Pickup,False,False,13,Credit Card,Monthly,30,12.166666666666666,316.33,13,False,364,0,False,False,2.6,False,26.8,Bronze,Entry-Point Category
3801,19,Female,Sweater,Clothing,26,Vermont,M,Turquoise,Fall,4.8,False,Next Day Air,False,False,12,Venmo,Bi-Weekly,14,26.071428571428573,677.86,12,False,338,0,False,False,4.8,False,52.1,Silver,Entry-Point Category
3802,26,Female,Blouse,Clothing,84,Kentucky,M,Peach,Spring,5.0,False,Store Pickup,False,False,36,PayPal,Fortnightly,14,26.071428571428573,2190.0,36,False,3108,0,False,True,5.0,False,83.4,Platinum,Entry-Point Category
3803,70,Female,Scarf,Accessories,72,Illinois,S,Turquoise,Spring,3.2,False,2-Day Shipping,False,False,1,Bank Transfer,Monthly,30,12.166666666666666,876.0,1,False,144,0,False,True,3.2,False,35.2,Silver,Retention Category
3804,48,Female,Handbag,Accessories,55,Connecticut,M,Violet,Spring,3.6,False,Standard,False,False,14,Debit Card,Weekly,7,52.142857142857146,2867.86,14,False,825,0,False,False,3.6,False,63.2,Gold,Retention Category
3805,37,Female,Hat,Accessories,77,Florida,M,Olive,Fall,2.7,False,2-Day Shipping,False,False,45,Cash,Annually,365,1.0,77.0,45,True,3542,0,False,True,2.7,False,33.3,Silver,Retention Category
3806,48,Female,Scarf,Accessories,57,New Jersey,M,Green,Fall,3.1,False,Standard,False,False,31,Credit Card,Quarterly,90,4.055555555555555,231.17,31,False,1824,0,False,False,3.1,False,37.2,Silver,Retention Category
3807,18,Female,Boots,Footwear,71,Missouri,M,Teal,Spring,3.0,False,Standard,False,False,41,PayPal,Weekly,7,52.142857142857146,3702.14,41,True,2982,0,False,True,3.0,False,75.9,Gold,Entry-Point Category
3808,38,Female,Blouse,Clothing,39,Michigan,L,Peach,Spring,2.9,False,Next Day Air,False,False,36,PayPal,Annually,365,1.0,39.0,36,False,1443,0,False,False,2.9,False,26.4,Bronze,Entry-Point Category
3809,33,Female,Socks,Clothing,28,Washington,M,Pink,Winter,4.7,False,Express,False,False,6,Debit Card,Bi-Weekly,14,26.071428571428573,730.0,6,False,196,0,False,False,4.7,False,48.7,Silver,Entry-Point Category
3810,57,Female,Shoes,Footwear,33,New York,S,Maroon,Winter,3.7,False,Standard,False,False,28,Credit Card,Annually,365,1.0,33.0,28,False,957,0,False,False,3.7,False,27.4,Bronze,Entry-Point Category
3811,46,Female,Skirt,Clothing,79,Wisconsin,L,Peach,Fall,3.9,False,Free Shipping,False,False,29,Venmo,Monthly,30,12.166666666666666,961.17,29,False,2370,0,False,True,3.9,False,59.0,Gold,Entry-Point Category
3812,46,Female,Belt,Accessories,30,Idaho,M,Maroon,Winter,4.0,False,Standard,False,False,14,Cash,Monthly,30,12.166666666666666,365.0,14,False,450,0,False,False,4.0,False,41.1,Silver,Retention Category
3813,50,Female,Skirt,Clothing,75,Michigan,M,Pink,Spring,2.8,False,Next Day Air,False,False,7,Bank Transfer,Every 3 Months,90,4.055555555555555,304.17,7,False,600,0,False,True,2.8,False,24.2,Bronze,Entry-Point Category
3814,61,Female,Pants,Clothing,89,Georgia,M,Orange,Summer,4.1,False,Express,False,False,31,Venmo,Bi-Weekly,14,26.071428571428573,2320.36,31,False,2848,0,False,True,4.1,False,74.7,Gold,Entry-Point Category
3815,45,Female,Dress,Clothing,95,Michigan,M,Orange,Winter,4.2,False,Free Shipping,False,False,26,Bank Transfer,Every 3 Months,90,4.055555555555555,385.28,26,False,2565,0,False,True,4.2,False,51.1,Silver,Entry-Point Category
3816,32,Female,Hat,Accessories,44,Maine,M,Brown,Fall,4.3,False,Express,False,False,12,Venmo,Fortnightly,14,26.071428571428573,1147.14,12,False,572,0,False,False,4.3,False,54.7,Silver,Retention Category
3817,29,Female,Coat,Outerwear,86,Maryland,S,Silver,Summer,4.3,False,Store Pickup,False,False,45,Credit Card,Fortnightly,14,26.071428571428573,2242.14,45,True,3956,0,False,True,4.3,False,83.8,Platinum,Entry-Point Category
3818,66,Female,Scarf,Accessories,91,Missouri,M,Magenta,Fall,2.6,False,Express,False,False,40,PayPal,Annually,365,1.0,91.0,40,True,3731,0,False,True,2.6,False,31.4,Silver,Retention Category
3819,70,Female,Sneakers,Footwear,41,Oregon,XL,Indigo,Winter,3.8,False,Free Shipping,False,False,42,Cash,Monthly,30,12.166666666666666,498.83,42,True,1763,0,False,False,3.8,False,59.3,Gold,Entry-Point Category
3820,36,Female,Pants,Clothing,99,Arkansas,S,Gold,Spring,2.9,False,Express,False,False,45,Cash,Quarterly,90,4.055555555555555,401.5,45,True,4554,0,False,True,2.9,False,52.7,Silver,Entry-Point Category
3821,34,Female,Belt,Accessories,65,New Hampshire,M,Purple,Winter,5.0,False,Standard,False,False,34,Debit Card,Quarterly,90,4.055555555555555,263.61,34,False,2275,0,False,True,5.0,False,55.9,Gold,Retention Category
3822,20,Female,Sneakers,Footwear,48,Oregon,M,Gold,Summer,4.6,False,Free Shipping,False,False,34,Credit Card,Every 3 Months,90,4.055555555555555,194.67,34,False,1680,0,False,False,4.6,False,50.0,Silver,Entry-Point Category
3823,70,Female,Hat,Accessories,41,Kansas,S,Gold,Spring,3.2,False,Free Shipping,False,False,17,PayPal,Every 3 Months,90,4.055555555555555,166.28,17,False,738,0,False,False,3.2,False,26.9,Bronze,Retention Category
3824,50,Female,Shirt,Clothing,42,California,M,Gold,Summer,3.0,False,Standard,False,False,27,Bank Transfer,Weekly,7,52.142857142857146,2190.0,27,False,1176,0,False,False,3.0,False,62.1,Gold,Entry-Point Category
3825,54,Female,Shorts,Clothing,26,Georgia,M,Olive,Summer,4.0,False,Free Shipping,False,False,31,Credit Card,Quarterly,90,4.055555555555555,105.44,31,False,832,0,False,False,4.0,False,39.2,Silver,Entry-Point Category
3826,49,Female,Shorts,Clothing,35,Hawaii,L,Green,Fall,4.1,False,Express,False,False,47,Debit Card,Fortnightly,14,26.071428571428573,912.5,47,True,1680,0,False,False,4.1,False,70.7,Gold,Entry-Point Category
3827,50,Female,Jacket,Outerwear,31,Montana,M,Gray,Summer,4.0,False,Express,False,False,25,Bank Transfer,Annually,365,1.0,31.0,25,False,806,0,False,False,4.0,False,27.9,Bronze,Entry-Point Category
3828,62,Female,Jewelry,Accessories,73,Montana,M,Red,Summer,4.1,False,Standard,False,False,47,Cash,Fortnightly,14,26.071428571428573,1903.21,47,True,3504,0,False,True,4.1,False,80.8,Platinum,Retention Category
3829,42,Female,Blouse,Clothing,82,Mississippi,M,Charcoal,Spring,3.4,False,Free Shipping,False,False,8,Cash,Weekly,7,52.142857142857146,4275.71,8,False,738,0,False,True,3.4,False,60.3,Gold,Entry-Point Category
3830,69,Female,Pants,Clothing,32,Washington,M,Indigo,Spring,2.9,False,Free Shipping,False,False,32,Debit Card,Fortnightly,14,26.071428571428573,834.29,32,False,1056,0,False,False,2.9,False,51.1,Silver,Entry-Point Category
3831,22,Female,Hat,Accessories,27,Pennsylvania,M,Indigo,Summer,3.0,False,2-Day Shipping,False,False,33,Bank Transfer,Every 3 Months,90,4.055555555555555,109.5,33,False,918,0,False,False,3.0,False,32.5,Silver,Retention Category
3832,36,Female,Backpack,Accessories,86,Nevada,L,Silver,Spring,4.0,False,Next Day Air,False,False,16,Debit Card,Every 3 Months,90,4.055555555555555,348.78,16,False,1462,0,False,True,4.0,False,41.4,Silver,Retention Category
3833,64,Female,Boots,Footwear,38,Kansas,XL,Purple,Winter,4.8,False,2-Day Shipping,False,False,27,Cash,Weekly,7,52.142857142857146,1981.43,27,False,1064,0,False,False,4.8,False,74.9,Gold,Entry-Point Category
